ID,X,Y,SOC
3426,7537189,4561232,2.27768906
3669,7537578,4547496,2.282681924
2093,7530879,4588525,2.283535825
11,7492500,4651760,2.285384462
2047,7517713,4571548,2.285526569
527,7496938,4634524,2.287068971
2713,7626266,4588872,2.288462528
502,7498548,4649334,2.290227525
3420,7536316,4561079,2.290248235
2330,7531897,4575590,2.291009599
38,7508909,4655049,2.292553421
540,7494701,4634841,2.293958924
1763,7480814,4529711,2.294479843
660,7500962,4604759,2.297424009
3736,7535421,4548643,2.300143076
1962,7485199,4582503,2.301469554
2030,7494537,4593356,2.303644781
1704,7464031,4582533,2.30388583
4774,7613062,4632212,2.307482606
2147,7528988,4583362,2.308229504
123,7567137,4660347,2.309163137
1976,7485800,4573937,2.309358895
1976,7488966,4572475,2.309358895
1154,7534859,4644567,2.309364754
5208,7594718,4647545,2.314524212
4064,7600583,4585544,2.316358856
653,7497928,4600855,2.317210682
2230,7533791,4583257,2.317551759
8,7485564,4656242,2.317672836
3633,7536260,4549453,2.318032641
2756,7618923,4574781,2.319548746
82,7536669,4665819,2.320670693
2149,7528974,4581875,2.326743115
255,7562992,4667207,2.327047908
2037,7505102,4591616,2.327863514
548,7492522,4641472,2.330555423
1945,7472917,4571078,2.332067348
2261,7535560,4579033,2.332422454
3576,7538664,4554787,2.332438163
4930,7641071,4629845,2.334834174
2513,7532254,4568154,2.335188451
4229,7592617,4613196,2.33935667
3424,7535773,4560758,2.344801073
3493,7535828,4557856,2.345281739
1879,7460369,4590035,2.347322335
2045,7523191,4575663,2.354025591
2166,7531532,4577918,2.359711747
1897,7521881,4549075,2.361256768
3481,7536919,4558337,2.362425655
2423,7532484,4571706,2.363329819
962,7547309,4647135,2.365601415
1986,7484741,4571901,2.365657495
3578,7538083,4554554,2.370663699
3831,7531071,4550264,2.370663699
4646,7477705,4566454,2.370770251
1683,7463310,4592013,2.37169838
3618,7535694,4552587,2.371827953
2630,7576961,4591783,2.373054632
3705,7540900,4536737,2.376778293
6295,7633448,4586519,2.378678791
2381,7537554,4573965,2.37883036
3815,7525220,4553885,2.379534937
535,7493322,4629050,2.380885224
5106,7486186,4574647,2.381846998
450,7625172,4652843,2.384631148
3797,7533178,4555047,2.386725056
5952,7538811,4565570,2.386963705
5447,7483407,4555383,2.388111505
6513,7466583,4600446,2.39
3480,7537075,4558948,2.390329925
504,7495815,4646893,2.390820243
5880,7501675,4580226,2.392336108
2570,7559572,4590282,2.392975406
3630,7537589,4550632,2.39326153
2761,7617003,4570850,2.395559566
5478,7511808,4547758,2.395638587
1166,7543442,4626973,2.39565274
2176,7531547,4576818,2.395855644
5916,7510980,4657489,2.396385907
541,7492722,4637012,2.396671096
4205,7597339,4611366,2.398162048
2690,7565771,4575393,2.399232395
91,7546380,4662292,2.400718563
6233,7603014,4583831,2.4016272
784,7561649,4598056,2.402171646
3217,7571355,4556393,2.404060683
5845,7530443,4589328,2.409944518
4048,7608773,4576394,2.412520651
1848,7503792,4547142,2.412606691
1896,7515456,4549099,2.413182957
5532,7514704,4548285,2.413182957
3649,7536763,4542804,2.414242217
4054,7606670,4580481,2.414285428
6405,7550876,4646079,2.415391341
1957,7483704,4585564,2.41776686
3063,7643907,4567285,2.419439554
4972,7465087,4574359,2.4194943
2516,7533536,4567372,2.420043884
1788,7498306,4552509,2.424297065
260,7563564,4664961,2.424368876
4027,7592857,4575233,2.430726361
1673,7464344,4613773,2.432740773
3800,7531373,4553341,2.433332284
2672,7565501,4592264,2.434023279
2009,7485432,4584314,2.439696621
3595,7536880,4553175,2.443387646
36,7506496,4659272,2.443388902
6324,7561076,4615779,2.445473371
6448,7611241,4655372,2.446819615
1170,7539857,4627438,2.447557059
6419,7460062,4601336,2.447632595
1984,7484921,4572879,2.447883912
507,7494987,4643273,2.447981724
5149,7585360,4646893,2.449623493
2697,7563146,4568844,2.450362496
3659,7537241,4540748,2.45091604
2007,7484320,4573265,2.452035234
3203,7607755,4559215,2.452071561
2534,7549775,4589973,2.453094383
1084,7555383,4643720,2.457487888
719,7542769,4598088,2.458093718
1905,7523133,4542038,2.465163764
428,7622148,4671998,2.465527888
2417,7534547,4568913,2.46589511
3619,7535006,4551762,2.467968126
2395,7536950,4571810,2.467970777
6441,7606202,4634443,2.472907754
3341,7565670,4540575,2.475878842
2548,7553266,4586802,2.477165799
3231,7576916,4553449,2.482277328
3716,7536588,4537611,2.483334404
3942,7533521,4536201,2.488064051
3339,7563510,4540909,2.492746048
40,7509586,4658860,2.49364504
4523,7540091,4591793,2.495111252
1921,7514486,4527811,2.49531756
2579,7557042,4586408,2.495955667
2370,7537588,4575845,2.500467225
1940,7480511,4587662,2.5035076
3585,7538325,4550740,2.503584042
4792,7613452,4625559,2.504573212
581,7478448,4617288,2.506189905
2331,7532380,4574211,2.512476512
1949,7473611,4573494,2.512603093
1888,7510235,4554871,2.514296593
35,7504984,4658158,2.517620953
2759,7614839,4571554,2.522340583
3658,7536385,4541520,2.526574731
578,7477881,4619443,2.528737469
1113,7550018,4645706,2.530431315
5944,7515550,4532221,2.531425174
6274,7515271,4529087,2.531425174
2721,7625170,4589783,2.531564276
3710,7538735,4537769,2.532929384
2679,7566725,4587347,2.532929577
5915,7510828,4657502,2.534594599
3613,7534940,4553898,2.540267106
1790,7494440,4548079,2.541762984
3077,7625088,4562559,2.543490819
2522,7534800,4567987,2.547876016
1682,7461383,4592040,2.551439736
807,7565437,4622317,2.554151332
5934,7536123,4633132,2.556385364
5836,7652377,4625400,2.559012116
4861,7640692,4640231,2.55907594
1873,7498341,4550647,2.560611236
3712,7538574,4536734,2.560678879
3606,7534403,4557517,2.562305459
1846,7503529,4546466,2.562424645
2000,7491244,4571946,2.56314099
2699,7617447,4593131,2.565066302
5958,7597119,4647905,2.565444566
6458,7597027,4652424,2.565444566
3504,7539214,4557113,2.566906628
2020,7491354,4586325,2.57119898
5869,7586870,4671545,2.571355727
1200,7552891,4636441,2.576818503
5133,7570267,4648972,2.577095092
490,7485344,4643039,2.579142336
2372,7538243,4575500,2.581898687
4254,7620940,4619881,2.58267304
5247,7600872,4639205,2.584675672
3116,7630972,4559186,2.584778727
4945,7640242,4627317,2.593515827
4056,7610529,4578537,2.594143519
5073,7552462,4641765,2.595225257
6433,7558797,4669115,2.598101385
3185,7596964,4564752,2.599769522
4988,7642198,4622972,2.600100465
3840,7532877,4548190,2.603724102
1686,7466301,4580970,2.60543345
41,7508034,4661516,2.607557291
2689,7564215,4577056,2.608808198
319,7555540,4657411,2.60905712
1762,7478605,4529780,2.609281316
3331,7560961,4536172,2.61115322
3616,7536429,4553212,2.615097824
3769,7537663,4534145,2.615320362
3200,7606820,4562769,2.616044822
5963,7608143,4640707,2.625180243
6461,7602472,4639453,2.625180243
2157,7529998,4580279,2.625822249
2157,7530203,4576754,2.625822249
3509,7538307,4558787,2.629830736
3577,7537826,4554253,2.630338821
3653,7538822,4543335,2.632662149
3182,7595179,4566465,2.632974672
3851,7531557,4546498,2.635626286
5814,7626337,4607703,2.639363535
3431,7537778,4564165,2.643512751
3243,7580152,4560757,2.645817329
3793,7533319,4555777,2.646889315
3289,7565115,4557996,2.646979042
3648,7537241,4541962,2.647325497
3648,7536664,4543200,2.647325497
536,7492375,4632383,2.65138605
4043,7601340,4574213,2.652990137
4046,7607307,4575233,2.653323054
2159,7531078,4580451,2.654831569
3229,7573209,4553001,2.661005943
3499,7536152,4556073,2.661177748
4940,7634041,4629963,2.662528481
4401,7629608,4615315,2.666560206
1765,7492082,4532319,2.670685037
3201,7607657,4561869,2.672357523
3240,7581733,4560046,2.673833008
5545,7581042,4553789,2.673833008
3709,7539161,4536892,2.674957904
2021,7495814,4585775,2.675529701
4974,7466939,4577172,2.675656123
4633,7476364,4559150,2.681415018
2336,7532924,4575261,2.685564785
6258,7593747,4640972,2.685741352
5956,7592782,4643398,2.689633949
72,7529702,4661305,2.690407197
577,7473250,4619540,2.691042994
1564,7618327,4641269,2.691287719
3652,7538365,4543464,2.69405952
2590,7554738,4579021,2.694171719
43,7510198,4665803,2.694472904
436,7612005,4667275,2.695082097
5234,7596375,4637479,2.697230082
5955,7599664,4635931,2.698949218
6212,7598107,4634358,2.698949218
954,7547690,4648335,2.702183777
3634,7536422,4548644,2.702430961
75,7532484,4663822,2.705100365
1140,7534151,4642243,2.705411525
2065,7528332,4590525,2.706702593
12,7493700,4652388,2.707934859
1981,7483737,4573668,2.721294135
313,7555491,4655800,2.724647517
977,7544172,4647349,2.725249833
635,7500744,4596821,2.727134039
2568,7556766,4592784,2.728017823
4021,7597545,4580419,2.728543126
2704,7626361,4592181,2.732585045
431,7623220,4669106,2.735204726
523,7496836,4639141,2.738413006
2008,7485719,4581139,2.740147533
3218,7571560,4554715,2.742410912
2145,7528416,4582151,2.744297848
2301,7538603,4577381,2.744633257
2175,7531951,4577661,2.747049638
5884,7479385,4530020,2.750487778
2015,7498993,4576495,2.750735942
3343,7563250,4542865,2.757302242
6440,7609392,4638027,2.75754024
3204,7608904,4558574,2.757701144
3425,7537236,4560840,2.758405449
1665,7455723,4596954,2.759422419
2018,7503537,4576806,2.761717687
2573,7554486,4588135,2.766022913
1774,7488405,4542951,2.767457037
6468,7477251,4616344,2.769988461
944,7545595,4649006,2.772996652
3599,7536555,4554657,2.773632535
3655,7538168,4542608,2.774569674
5926,7639582,4623974,2.77504465
4682,7605329,4632004,2.780556714
3210,7572336,4566320,2.783256661
4975,7467153,4579030,2.785350598
2599,7559500,4572799,2.785778222
3641,7536638,4545839,2.78611868
5033,7656940,4609738,2.787270408
489,7486217,4646341,2.790483871
2726,7617772,4588286,2.791040988
3637,7536258,4547940,2.791856678
306,7560717,4659607,2.809857349
1725,7463304,4566488,2.811206004
1902,7509118,4545921,2.813549858
1902,7514424,4540263,2.813549858
4736,7626258,4649403,2.815706165
1097,7554485,4639733,2.825019466
3647,7536165,4542646,2.825937198
5882,7503162,4582451,2.832781612
3482,7537654,4557813,2.833179162
515,7498698,4646142,2.839496006
4973,7466967,4576493,2.839710016
1619,7649158,4613648,2.844337138
4866,7636051,4644093,2.844348367
1099,7553016,4641257,2.844460617
647,7495095,4608321,2.845194382
2029,7493829,4587426,2.850812372
118,7564883,4651950,2.851481329
3639,7537211,4546861,2.853137279
6508,7624299,4660832,2.85342826
5163,7584794,4641016,2.854699045
1954,7483847,4578756,2.855242459
3589,7537090,4555081,2.857018748
4047,7606831,4576587,2.860548317
3607,7534482,4556028,2.865688702
4065,7611032,4580846,2.865752754
3492,7535386,4557962,2.868864068
583,7470064,4614497,2.87
2069,7529435,4588848,2.872740004
3715,7537019,4537529,2.878972098
127,7563259,4677429,2.879951849
598,7473801,4601221,2.881494845
3180,7591679,4563383,2.886876456
1904,7516329,4543670,2.887565943
2874,7653917,4587634,2.890570486
1941,7478657,4589277,2.893835227
1017,7549040,4645033,2.909448166
3997,7484603,4544772,2.912478992
4810,7618740,4650368,2.91805303
3699,7539703,4538597,2.918091902
1662,7462321,4599167,2.919021851
94,7547164,4670738,2.921645299
1968,7486347,4575713,2.925936339
1968,7492410,4571408,2.925936339
6196,7497229,4572613,2.926369709
3184,7596660,4566249,2.93452079
5046,7663009,4605100,2.934829738
3487,7535476,4559722,2.939951905
2073,7529561,4586301,2.942556968
1759,7480215,4530647,2.944222115
129,7565481,4676831,2.952
2404,7535593,4569528,2.954470244
6456,7631837,4630373,2.959693892
429,7622806,4671108,2.968762627
2693,7566839,4574265,2.978446787
5923,7660041,4604901,2.983575121
3302,7551579,4550587,2.985394737
3224,7576742,4561037,2.987762956
4053,7604676,4580421,2.989848346
3340,7564502,4539546,2.992702324
4399,7629666,4617496,2.998199699
618,7484358,4618571,3.001205962
1176,7556490,4646594,3.002841568
3656,7538943,4542030,3.003582153
2156,7530195,4581142,3.005018773
3650,7536617,4541945,3.009031224
5177,7571039,4641572,3.009323727
3233,7579261,4556668,3.021943722
3651,7537646,4543092,3.029843999
4233,7602604,4613867,3.033673146
2235,7534128,4582201,3.034811903
1711,7461023,4576207,3.038550561
1165,7538999,4630249,3.040655738
3632,7535870,4548981,3.042747597
4037,7598215,4569600,3.043941088
544,7489261,4645496,3.044439103
4543,7603098,4685988,3.045958457
1147,7548122,4640259,3.04605897
956,7547861,4647733,3.046868883
3220,7573033,4554889,3.05076718
3645,7537248,4544436,3.051502371
5920,7664483,4621049,3.052139032
3733,7535353,4547076,3.05354983
557,7491252,4624139,3.05542826
2741,7615527,4580611,3.056675154
3638,7536747,4547482,3.058960143
946,7546309,4648943,3.074639952
6356,7500540,4578977,3.075356916
438,7616717,4667255,3.077076658
2027,7498816,4589028,3.077582265
580,7480330,4617943,3.085713341
5961,7610343,4642069,3.089182004
21,7498748,4662817,3.091343435
3223,7573075,4558124,3.098040727
1779,7487432,4549247,3.109374872
2752,7613259,4575256,3.111513133
6511,7465436,4599499,3.114573273
88,7547594,4655628,3.122701873
4077,7603571,4592580,3.127305912
1850,7504391,4547395,3.131821161
2735,7613295,4582990,3.132653146
447,7615706,4661258,3.137089325
6283,7586006,4624143,3.137553662
788,7566364,4597865,3.141581633
505,7496898,4644628,3.143740834
2698,7616640,4594240,3.151703258
125,7563772,4661255,3.162434593
3361,7568757,4558699,3.163979899
1789,7499432,4553586,3.16521215
6247,7568145,4582838,3.168654791
3714,7537427,4536813,3.169361505
591,7477566,4613842,3.172569187
1692,7469587,4575042,3.177639722
5939,7478025,4590178,3.178330519
6234,7483645,4582171,3.178330519
6512,7465406,4599678,3.18
1708,7465015,4577356,3.181558615
1878,7459935,4592238,3.190511364
2565,7561629,4595011,3.190723684
2031,7496241,4594163,3.193389263
6352,7494178,4593061,3.193389263
439,7617850,4667285,3.195906851
77,7531346,4669385,3.205085543
1040,7540846,4648715,3.205120276
3767,7538108,4534932,3.209753818
3767,7536542,4531291,3.209753818
3235,7572554,4550249,3.210898958
4509,7508295,4530794,3.217431493
3635,7536850,4548474,3.224851993
1655,7652279,4653894,3.228054652
93,7547543,4668942,3.228096591
95,7546076,4672521,3.232317518
4946,7641439,4626119,3.23656712
1714,7464437,4575126,3.236776518
1033,7539866,4647571,3.238287092
4212,7599011,4602166,3.23942702
633,7490508,4602665,3.247409811
1668,7463193,4594555,3.250602509
3187,7595634,4562279,3.254305601
596,7467291,4600148,3.25769112
1706,7463570,4581507,3.258964646
3488,7535092,4559315,3.261189265
6185,7483916,4536169,3.265903612
712,7537192,4604081,3.266067748
1095,7553748,4639565,3.266599307
619,7484285,4621017,3.270596505
1894,7509379,4549299,3.272192832
3262,7589549,4561512,3.273218191
737,7554727,4618640,3.273601601
5439,7652167,4614850,3.276591671
5929,7627895,4621802,3.286220598
3640,7536408,4546287,3.290732139
3333,7562657,4535514,3.294424104
2715,7620329,4592387,3.303646292
623,7496722,4614444,3.317258583
628,7489722,4610034,3.31746712
1903,7511989,4545204,3.323604876
1893,7508563,4554536,3.344601945
5933,7536294,4628123,3.345228494
2528,7512464,4578859,3.346918664
960,7548369,4646509,3.346922147
4976,7464375,4580735,3.356695725
2659,7571540,4579843,3.366236138
1756,7483079,4536208,3.368757102
1729,7463772,4563549,3.375862516
1967,7485064,4576000,3.383024481
2448,7527477,4570447,3.388523187
3260,7587430,4560786,3.390399927
952,7548313,4648940,3.392682716
2717,7619252,4591627,3.395143634
2716,7620851,4591453,3.40374181
6418,7615989,4586563,3.40374181
1622,7654444,4611982,3.406801619
5938,7488238,4614014,3.410757783
5891,7519329,4581763,3.412432034
2014,7492978,4576471,3.414779412
4702,7611425,4650748,3.415985108
5645,7544294,4638513,3.418579294
3338,7565373,4538665,3.421730469
5943,7515305,4529640,3.430582623
6275,7515226,4529547,3.430582623
3735,7536110,4546610,3.430742193
3372,7568755,4565680,3.444961961
1955,7479853,4579055,3.466166846
2668,7568672,4588939,3.470712175
2744,7614684,4579673,3.47698548
3244,7579055,4561363,3.479992015
595,7468718,4604959,3.489237929
7,7486492,4653203,3.490205367
2760,7612345,4571634,3.493854218
5022,7660966,4617847,3.495275373
3642,7535725,4545312,3.499917872
1661,7654705,4650548,3.503348139
6502,7653248,4651121,3.503348139
3259,7589730,4559473,3.509964427
3252,7588563,4566698,3.510641134
556,7487494,4632320,3.526182519
1720,7464912,4570060,3.529667289
4944,7638410,4626909,3.530639515
2384,7538554,4573143,3.531042615
5546,7580593,4554895,3.538307031
5906,7501895,4541436,3.539883896
4977,7463331,4583250,3.548592456
97,7543775,4673267,3.553030303
4256,7624498,4621752,3.560484138
6195,7496243,4572245,3.561053299
582,7478848,4615934,3.568906763
3363,7566829,4562704,3.570940871
1018,7549400,4644159,3.578581161
4390,7626571,4623135,3.582197158
2705,7627786,4591738,3.587359811
1934,7484720,4592027,3.588214286
947,7547075,4649426,3.596426042
1929,7473061,4593347,3.608949929
1093,7552177,4640954,3.614094705
1787,7499028,4556547,3.614186865
1740,7468357,4559542,3.619930927
496,7483228,4631879,3.620849418
5947,7630991,4629055,3.623096334
1881,7463542,4587089,3.624480327
6510,7465410,4599504,3.63
3614,7535430,4553271,3.632118484
6469,7474978,4616340,3.63298488
448,7612844,4657708,3.634269892
446,7618679,4664261,3.639337503
446,7625683,4665284,3.639337503
433,7612338,4669631,3.644229825
3256,7586549,4558072,3.647327202
1700,7472983,4578364,3.649158192
2012,7497355,4572908,3.650567405
6473,7479417,4599086,3.651422037
3636,7537689,4549365,3.661668351
2694,7565242,4574016,3.668253566
1695,7466699,4571254,3.670546924
6372,7521345,4539243,3.677811686
4941,7633681,4627489,3.684250953
926,7544184,4651649,3.722643791
554,7488713,4634685,3.72718465
1766,7490623,4533788,3.733224082
626,7486615,4612124,3.742007911
5922,7667660,4623743,3.754449824
1649,7651237,4641043,3.75792135
5011,7662550,4618567,3.75792135
5927,7636059,4627009,3.758018762
3279,7561852,4559072,3.762715096
6465,7481521,4614438,3.767055068
4083,7605275,4594366,3.770258541
3197,7605412,4560925,3.772425757
1932,7477876,4592135,3.774690722
1107,7549830,4642529,3.77794936
1107,7550708,4643883,3.77794936
2673,7566095,4590684,3.786577093
3654,7539157,4543048,3.794773936
5914,7510875,4657646,3.796068195
3232,7579307,4554511,3.797592958
441,7619155,4665809,3.803027344
444,7613754,4663574,3.815444277
327,7587049,4682330,3.828724325
1703,7463294,4583772,3.837878211
6370,7517758,4548318,3.854336438
5932,7615289,4650109,3.856247617
1973,7485737,4574753,3.859517333
1764,7495324,4532101,3.869353726
1776,7488460,4546154,3.87244491
1712,7460796,4575133,3.883337795
3334,7563074,4536682,3.892540853
800,7565216,4615225,3.901757254
5941,7508983,4547614,3.91016553
1718,7463212,4569468,3.910933071
6194,7495997,4571862,3.913159564
2537,7551912,4593559,3.916973556
3248,7586594,4564724,3.926322479
3183,7595268,4565084,3.9313413
1077,7553162,4645169,3.936752187
840,7508727,4649383,3.938941606
1909,7509313,4537290,3.939959203
495,7482432,4634910,3.948212355
28,7505840,4651960,3.950891545
6184,7489923,4536326,3.951950894
3662,7538611,4540719,3.953014014
2663,7567434,4579085,3.958099798
5023,7659409,4615690,3.961941438
6347,7586809,4558993,3.965649438
18,7497549,4660934,3.972874494
1698,7472450,4580785,4.01078992
1634,7657652,4625387,4.025596593
1753,7468843,4550410,4.028669611
6177,7469339,4551585,4.066165852
5940,7477761,4583536,4.074431746
3198,7606205,4561486,4.07466889
1942,7481766,4591274,4.075025273
469,7513768,4556711,4.094661021
329,7591042,4681903,4.106405228
4772,7615835,4631970,4.117546109
3666,7538989,4539815,4.120852632
2569,7556641,4591244,4.126796139
3660,7538086,4541065,4.13448791
1925,7513378,4538033,4.143139054
330,7594181,4680849,4.148414626
6365,7604655,4691342,4.159699126
3246,7585477,4563106,4.159894347
405,7602310,4660177,4.16873257
958,7547652,4647160,4.174132649
449,7613087,4654633,4.178002511
5038,7654053,4607402,4.181329279
2710,7631697,4585706,4.184634592
4859,7642720,4643868,4.190348827
399,7601293,4664462,4.191528596
3254,7583516,4556792,4.197688834
1773,7489120,4538381,4.225652687
3661,7538104,4541989,4.238090627
1771,7492337,4537879,4.241187388
3188,7592614,4561201,4.252657396
1727,7462919,4564540,4.25580603
2700,7619727,4593353,4.265348977
6503,7644107,4645278,4.267843856
930,7545767,4652301,4.273487246
3226,7574966,4555646,4.292446472
3221,7583629,4562831,4.294405357
3221,7575814,4561751,4.294405357
1696,7465827,4568639,4.300884119
4852,7645436,4643370,4.305525854
6500,7645247,4642385,4.305525854
632,7489759,4604616,4.317782207
2724,7619755,4587728,4.319752604
5948,7626128,4629439,4.32869457
5863,7537428,4563304,4.336941225
3257,7586929,4559207,4.345680492
13,7490922,4651714,4.348490338
5641,7480644,4590595,4.349649691
2742,7617487,4580398,4.353958333
4787,7619675,4631290,4.358280949
1642,7655558,4633778,4.364129677
3255,7586201,4556215,4.374809859
1751,7467632,4552549,4.378565399
328,7590804,4683423,4.379156977
3186,7597148,4563445,4.380794839
4790,7621105,4625851,4.392715229
605,7477475,4600667,4.400591662
6350,7595358,4567143,4.434745644
3258,7584535,4555771,4.453283662
1758,7483746,4533730,4.460813656
440,7617739,4666223,4.467114582
4742,7629045,4647868,4.47159555
5931,7613781,4652995,4.47159555
3242,7582346,4560912,4.472223428
1933,7481766,4593506,4.481432482
4542,7603618,4690336,4.491855052
3337,7565744,4537878,4.504593542
5042,7659693,4605795,4.504832474
1647,7653216,4631215,4.508856507
2706,7628372,4589300,4.510905245
456,7510251,4558853,4.52496198
1966,7486203,4576009,4.525200812
5945,7519557,4530497,4.53675291
1920,7523639,4528708,4.549423043
6466,7479054,4612128,4.554475329
6466,7474087,4609931,4.554475329
616,7481794,4611833,4.554485827
15,7490414,4650948,4.55480326
6209,7518494,4637979,4.559492188
6467,7483704,4616522,4.567690173
3665,7537588,4538272,4.568449049
122,7564669,4656864,4.571748983
3222,7575066,4559340,4.57525213
1767,7486872,4535765,4.589051669
486,7486386,4648357,4.590828488
1710,7458765,4575980,4.597837979
22,7500871,4662254,4.598596698
1938,7477282,4587435,4.602411009
2013,7494353,4576017,4.610233645
1757,7483024,4535458,4.639607346
615,7483049,4610796,4.642102191
16,7488864,4654049,4.645051546
78,7533104,4670877,4.665142045
2004,7489459,4571686,4.679538385
443,7614159,4664696,4.684709629
601,7475120,4601612,4.729516729
3209,7577931,4557663,4.730315755
602,7475902,4599667,4.73392123
2280,7535777,4578390,4.748233533
1791,7496361,4548349,4.760438839
617,7483594,4612497,4.764095381
1014,7549009,4642928,4.792196071
1931,7479678,4594080,4.801314103
4798,7627671,4628524,4.804869024
19,7499810,4659430,4.805851415
1738,7465815,4560946,4.807825504
3695,7538571,4539641,4.815542961
931,7545693,4651570,4.821040012
3335,7564715,4535782,4.826054359
6186,7474910,4613841,4.833333333
3261,7587415,4562243,4.840527815
3219,7573080,4556171,4.855211853
1786,7492151,4555385,4.860500303
1913,7517488,4535218,4.8718151
1926,7514892,4541034,4.889408352
4549,7618845,4671098,4.904904891
6463,7496633,4633195,4.915973682
3357,7567431,4557559,4.924712056
1583,7624133,4664041,4.929589315
100,7535733,4675530,4.936991758
3700,7540008,4538136,4.944584282
492,7484269,4640575,4.948018433
1935,7470788,4590628,4.950520833
5949,7647553,4615890,4.953099815
1688,7468283,4578676,4.957669188
2016,7495979,4577907,4.968797299
1785,7493427,4560341,4.973085428
3701,7540440,4538526,4.979213576
3694,7537879,4540459,4.980395789
630,7489907,4608212,4.986890681
3196,7603658,4560426,5.003882287
6173,7466842,4553929,5.009131347
3342,7566727,4539212,5.026114487
579,7481694,4620426,5.027990122
1709,7459419,4576386,5.030919106
2592,7554857,4577300,5.033022007
5930,7665953,4622518,5.035664636
609,7483285,4605450,5.037891951
1023,7549544,4642208,5.077015993
1784,7494684,4558161,5.080786833
1917,7522839,4530503,5.085709811
1020,7553032,4646468,5.112389517
1020,7550068,4643778,5.112389517
3336,7563371,4538953,5.116138689
1930,7476919,4594973,5.127690328
1094,7552955,4640451,5.128181437
586,7474229,4610996,5.133101165
3950,7539780,4539763,5.142931674
488,7486132,4649864,5.168884516
631,7486699,4605438,5.178257576
2591,7554228,4576955,5.228171808
1937,7470226,4589073,5.236483077
945,7546498,4649255,5.23815691
2712,7626931,4587336,5.242668953
611,7476402,4606377,5.275440845
427,7620874,4672878,5.297599431
3208,7599739,4566696,5.334582863
599,7472765,4602449,5.336806242
3215,7578195,4564278,5.337982982
1671,7466910,4606102,5.38034468
3199,7605564,4563258,5.429573277
1707,7462317,4578857,5.490528971
5942,7508458,4551826,5.496909201
5799,7503602,4563323,5.531019331
5131,7596660,4561227,5.540914015
1924,7514984,4539180,5.558327449
3263,7590817,4561151,5.567604114
4778,7617527,4629745,5.576886762
5936,7543765,4618477,5.576886762
1021,7549670,4643145,5.577484472
3698,7539583,4538948,5.583794835
796,7564923,4612988,5.594464286
613,7481803,4607159,5.616766921
1916,7520996,4532934,5.634067046
3663,7537567,4539504,5.682885834
6174,7466893,4552399,5.69416295
1928,7471291,4592549,5.717477623
1915,7520800,4533244,5.740832983
39,7510601,4657029,5.748502755
1910,7514893,4536377,5.757801561
3664,7537549,4539032,5.765397513
3227,7576689,4554591,5.765794691
6532,7472799,4561470,5.765973425
2692,7568739,4575393,5.774963479
14,7489842,4653025,5.777562902
5547,7591174,4557418,5.805305344
1096,7554121,4639439,5.80933516
3216,7577593,4562473,5.825922497
1744,7465778,4556265,5.839411689
589,7475756,4610787,5.857584163
1019,7549453,4643680,5.876339721
4547,7596052,4679276,5.878118621
4253,7621338,4622846,5.881519906
3191,7597041,4559028,5.908007822
6349,7598132,4562846,5.908007822
491,7484286,4644055,5.912431838
592,7477557,4607923,5.948408555
5921,7666759,4620755,5.951134909
634,7489787,4600677,6.041395257
4771,7615387,4633890,6.068482553
5953,7611082,4570182,6.122599403
4794,7624430,4624834,6.142945199
1582,7623121,4667058,6.170389719
497,7485040,4629728,6.196128726
1584,7623637,4662997,6.197928367
612,7480103,4608159,6.20734962
5925,7653171,4602460,6.21681499
5907,7502928,4540174,6.238623173
3225,7574224,4557416,6.250888518
1912,7517161,4535985,6.399522355
4789,7618842,4629852,6.458115915
5918,7622903,4666355,6.458115915
1914,7522219,4533864,6.47782777
424,7619104,4675163,6.503723032
6428,7662246,4624733,6.505932151
5905,7510168,4670289,6.52031065
3696,7538551,4539151,6.558625024
5117,7496276,4576801,6.602761132
5085,7548404,4651662,6.617896666
6476,7475265,4611972,6.661310729
6197,7501218,4574972,6.674908759
1882,7482624,4533779,6.804174543
5946,7648468,4582487,6.806060638
4777,7617114,4631081,6.893388667
620,7487383,4614611,6.901790387
6431,7644502,4612221,6.957510424
938,7545186,4649741,7.30393366
6475,7474257,4611433,7.445424941
587,7475138,4611242,7.535343803
445,7616465,4663341,7.844587885
4541,7486176,4552695,7.916971774
1743,7465640,4556376,8.222054996
6200,7500981,4575409,8.658156934
629,7487429,4609387,8.662587814
1677,7470203,4634812,8.723195225
5919,7624308,4666724,9.303013281
5924,7648588,4604144,10.28980834
6429,7651904,4609786,11.61171383
4,7485085,4653725,11.87880448
5937,7490571,4612973,12.16689263
6464,7487871,4616252,12.16803988
1680,7468651,4626768,13.29358168
5909,7510447,4656303,35.15027351
5912,7510385,4655961,36.95245932
5908,7510590,4656458,43.98208019
5910,7510559,4656160,46.79896961
5911,7510354,4656141,50.33234687
494,7486250,4635596,NA
