"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P4842",41.9903978338665,22.8216742165107,2.70007834500797,1.38268716708752,0,1.12000910333203,4.15,0.113336813249,796.206359863281,45.309139251709,61.4836082458496,37.3227615356445,831,"2",553.47802734375,13,291,279,84,2,2673,"3"
"P4843",41.9833597353731,22.8055568078552,1.385,1.48491923905363,3.76923076923077,0.593728395174849,4.29,-0.52133331136925,796.975891113281,45.3244781494141,54.7978897094727,33.4982223510742,678,"1",491.269622802734,12,292,279,88,133,4632,"3"
"P4861",41.8936757496383,22.6902242713831,4.43195755570491,1.26627683518429,39.7940426338555,1.01364288456691,2.29,0.0135506582920844,781.726379394531,44.7528648376465,72.0307693481445,43.3362312316895,1037,"2",655.723876953125,13,290,279,78,0,3498,"3"
"P4862",41.9031125996885,22.6611622174094,1.75,1.45418796861633,33,0.511510617960793,2.92,-0.670386935329286,790.541748046875,45.0400695800781,70.1256484985352,42.2346496582031,892,"1",625.032592773438,13,292,280,81,0,4709,"12"
"P4864",41.9177339353496,22.6593353833147,2.65901119341383,1.38419390538259,25.7034240619875,0.820365054299803,3.09,-0.198005849620199,790.75634765625,45.0726585388184,70.461051940918,43.4705581665039,880,"2",638.637390136719,20,293,280,77,0,4952,"12"
"P4865",41.9241000495369,22.6499277601562,2.5,1.39557603698058,24,0.795478341078933,3.18,-0.228811658377047,793.43115234375,45.1710968017578,63.079517364502,39.2794761657715,748,"2",567.316223144531,8,293,280,90,0,5375,"12"
"P4866",41.9292446914245,22.6352059397678,4.86302885680469,1.2403221929181,7.86425915560583,1.66721169535039,3.43,0.511152587517752,793.149963378906,45.164608001709,60.4278717041016,37.6414604187012,755,"3",542.206604003906,8,294,280,88,79,5731,"12"
"P4868",41.897077980513,22.6024012510325,3.39042817679558,1.3370116410071,20.628453038674,1.0793836537442,3.19,0.0763901872524617,792.021057128906,45.0834426879883,50.0503845214844,30.4297523498535,548,"1",454.144897460938,9,294,280,95,181,7827,"12"
"P4869",41.9091932689036,22.6263530418826,2.06461647301803,1.42975106133713,15.8704312767528,0.745023090495014,3.61,-0.294340067129842,792.882385253906,45.1317176818848,56.8377952575684,34.7272262573242,658,"1",509.047332763672,7,294,280,88,88,6713,"12"
"P4871",41.9364043900671,22.6645222089094,1.46493689438833,1.47779508658442,14.16386591833,0.557473900079098,3.81,-0.584339592745384,792.6728515625,45.1550750732422,70.0711898803711,44.306468963623,813,"3",644.774658203125,13,292,280,79,12,5230,"3"
"P4878",41.8794934431762,22.6318282832362,2.23898902542886,1.41517840988838,24.6810119497264,0.715960215846116,3.2,-0.334130678025985,793.062927246094,45.0833282470703,55.8042602539062,33.3913917541504,600,"1",496.104766845703,9,293,280,90,46,7620,"18"
"P4879",41.8680156867075,22.6240679872039,2.14088585733987,1.42458895125259,27.7487513674044,0.661073421365206,3.09,-0.413890369103484,792.877990722656,45.0666351318359,55.4153594970703,33.602222442627,618,"1",495.664672851562,9,292,280,92,1,7600,"12"
"P4880",41.8485469835092,22.6146763218667,1.79375166698419,1.45122949338166,23.6481234520861,0.596265090997886,3.32,-0.517069927250171,792.786560058594,45.0403289794922,61.061824798584,36.0788459777832,544,"2",527.522399902344,9,292,280,83,76,8250,"12"
"P4881",41.8536499876786,22.6427563695308,2.57,1.39033404621813,50,0.535973774817088,2.09,-0.623670046688389,790.203186035156,44.9577789306641,69.6141357421875,41.3677444458008,824,"2",621.791748046875,23,290,280,78,0,5535,"3"
"P4886",41.8801602664255,22.6556880796825,1.88,1.44370006348475,29,0.578115253421833,3.08,-0.54798202980358,792.8583984375,45.0727233886719,64.4605026245117,37.9294242858887,834,"2",569.255249023438,15,292,280,82,0,5385,"3"
"P4888",41.8786601753588,22.6992014653099,3.52695108750532,1.32326131211561,26.14074028118,1.03412076151014,2.93,0.033551559895509,781.158203125,44.7079772949219,68.0988616943359,40.002010345459,1078,"2",624.467407226562,12,290,279,80,1,3259,"3"
"P4897",41.8285643561347,22.6906046408319,3.16146615231854,1.34766348550929,32.3646357976144,0.864500175180018,2.74,-0.145603771221429,780.288391113281,44.6062393188477,67.1504287719727,39.4402389526367,1041,"2",642.022827148438,10,290,279,79,1,3253,"3"
"P4901",41.8464126743747,22.7504994982143,7.3,1.11123045587661,39,1.48449276600556,2.04,0.395073142192328,793.551086425781,45.018482208252,56.5050010681152,34.2481651306152,813,"1",524.530029296875,19,292,279,83,15,5164,"3"
"P4929",41.8113499087163,22.6917765193715,3.13402444896871,1.35315168358124,34.9992177634537,0.826967991554602,2.64,-0.189989288994535,786.40087890625,44.7683486938477,59.2827835083008,35.2909965515137,960,"3",564.726501464844,16,291,278,80,19,2184,"3"
"P4934",41.7925195148663,22.7396234151892,3.00779466462654,1.40134556703489,9.05991452902096,1.14992639153302,3.82,0.139697932964012,794.1728515625,44.9612770080566,52.8508453369141,33.5429229736328,810,"2",496.292907714844,10,292,278,88,16,4373,"11"
"P4940",41.802409113188,22.6077893215454,4.59954222261236,1.25295260103579,16.0441537921348,1.45151473860806,3.16,0.372607658484086,747.397705078125,43.5862159729004,78.1401748657227,49.5101089477539,1100,"2",733.410217285156,18,286,280,67,0,1794,"3"
"P4941",41.7802018752005,22.6029038421425,6.38291944910469,1.15409919627016,8.03653757960305,2.03235266420051,3.19,0.709194069874059,707.420471191406,42.3279418945312,82.1082916259766,51.1967391967773,1474,"2",764.504943847656,16,285,279,70,0,-906,"3"
"P4944",41.7741739352186,22.659634375586,6.04595024454994,1.17435799782312,13.0856877638649,1.85130353864388,3.07,0.615890006448473,773.260803222656,44.3208427429199,75.6791229248047,46.6496696472168,990,"2",696.199340820312,32,287,280,77,0,2102,"3"
"P4945",41.7775257086606,22.6817573010975,4.36485933828666,1.28222545542418,27.3133295230838,1.2204238261316,2.8,0.199198196884812,775.55078125,44.3894996643066,72.9654388427734,45.1425094604492,1030,"2",686.428100585938,14,288,279,82,0,826,"3"
"P4946",41.7665316727785,22.6958658993484,5.55513129986914,1.20452967115547,6.40122437641188,1.87889821209732,3.39,0.630685547648054,780.588439941406,44.5246276855469,73.8717269897461,44.9080810546875,986,"2",680.609985351562,10,288,279,78,57,1490,"3"
"P4957",41.7784508987407,22.7926266654761,3.83,1.30218835655857,14,1.28674440264979,3.36,0.252115309550816,789.327758789062,44.7790107727051,56.9352569580078,33.8563079833984,992,"2",544.302429199219,3,292,279,90,6,3152,"14"
"P4969",41.8248190138615,22.751271246991,2.98389814194844,1.36186436172405,1.53359640153286,1.20040329762026,4.02,0.182657581681485,795.5517578125,45.0508308410645,53.6291809082031,35.7148895263672,753,"3",506.020629882812,20,292,279,81,0,5489,"14"
"P4972",41.3121952103484,20.5778421152149,4.19603696073075,1.27845657120723,52.4148906613886,0.765803965766509,1.83,-0.266829061359366,729.211059570312,42.5807189941406,138.523895263672,36.4348678588867,945,"2",932.779296875,21,287,279,76,0,7611,"2"
"P4973",41.3314915445974,20.6001775205823,4.84172947630054,1.24090259695065,8.98801850220818,1.64043126651691,3.39,0.494959174654605,737.551635742188,42.8829002380371,128.537872314453,33.6830291748047,938,"2",871.108154296875,29,289,279,64,0,9628,"3"
"P4974",41.3376046071391,20.5998055975312,4.58070922292171,1.25855204728947,22.3615007945739,1.34277204474287,2.93,0.294736167276464,737.551635742188,42.8829002380371,128.537872314453,33.6830291748047,938,"2",871.108154296875,29,289,279,64,0,9628,"3"
"P4975",41.3543442653247,20.6022605945935,4.75499013944719,1.24877832061084,41.4752465542283,1.04254742203178,2.2,0.0416671624157351,741.040832519531,42.9998779296875,116.577415466309,33.2987480163574,851,"2",800.385131835938,24,288,279,66,0,11327,"2"
"P4979",41.7271048204057,22.8587456120219,1.68245520334345,1.46240971067915,12.0981591302065,0.648831306762564,3.86,-0.432582524011913,794.594604492188,44.844654083252,53.9136047363281,32.8252258300781,873,"1",502.420288085938,5,291,277,100,25,6230,"9"
"P4983",41.8301675202821,22.9357608612472,2.45349912119183,1.3991979790302,7.99912119183127,0.947498009954469,3.86,-0.0539304423396676,724.459716796875,42.8429756164551,81.9550323486328,52.299186706543,1505,"2",789.586364746094,21,287,279,64,0,-2509,"14"
"P4988",41.7380725850628,22.7042409147878,4.54176765985939,1.27928741072052,15.0160277870773,1.48132830316259,3.26,0.392939187398683,762.815795898438,43.9303016662598,78.9476776123047,46.6763725280762,1111,"2",708.196411132812,8,288,279,74,27,32,"3"
"P4991",41.7314105673919,22.7264940945642,3.62,1.31609320388228,5,1.35781335844535,3.75,0.305875581138196,781.167846679688,44.480899810791,73.4513473510742,43.681999206543,1012,"2",662.472290039062,12,289,278,79,3,1881,"16"
"P4993",41.7282052102674,22.7626587141711,1.54,1.47143073486579,17,0.564234829591635,3.66,-0.572284749615558,784.533874511719,44.5627365112305,72.0936965942383,43.6426582336426,1006,"2",673.68408203125,14,290,278,86,0,2808,"14"
"P5000",41.6681479763529,22.7831621516921,3.31567111959288,1.33863696588585,30.7268606870229,0.922402315047385,2.78,-0.0807738002219102,755.642395019531,43.5866012573242,83.4884567260742,49.1148109436035,1130,"2",760.132934570312,14,287,279,75,63,2096,"3"
"P5003",41.6291716699108,22.8254826485828,2.78,1.3748338992194,32,0.779695800925305,2.81,-0.248851434181527,756.459167480469,43.5383987426758,80.1865921020508,47.3692779541016,1183,"2",735.974731445312,13,288,278,78,14,1493,"14"
"P5011",41.6945429872007,22.9475805701859,6.3234904323175,1.17118563371059,10.4468462083629,1.98968690650666,3.15,0.687977292944462,738.599426269531,43.0708808898926,67.5297622680664,37.6792907714844,1338,"2",638.273803710938,13,287,278,78,3,3541,"3"
"P5022",41.6883843401686,22.9283680368552,6.09576724942851,1.17641669452707,10.7442609227599,1.92020218896646,3.16,0.652430487248689,762.870788574219,43.7989196777344,63.8862190246582,35.4827346801758,1163,"2",594.214233398438,4,288,278,85,0,4381,"14"
"P5023",41.6692848378192,22.9091008687714,6.89368105863035,1.13449293112747,19.9303261534499,1.87863450574719,2.73,0.630545186208585,774.512573242188,44.1328201293945,66.9146499633789,38.5644874572754,1078,"2",612.081848144531,27,287,279,87,0,4490,"14"
"P5030",41.6188534572024,22.9134677543457,1.87479739514522,1.44503391434122,11.6091666906371,0.718390969362276,3.83,-0.330741332559966,754.214477539062,43.4335746765137,66.0895462036133,36.2979888916016,1284,"2",610.610900878906,16,289,278,71,0,721,"14"
"P5034",41.6362641524024,22.8431340303813,3.66612555708438,1.36920799154749,12.1632813440207,1.32273887603415,3.61,0.279704493040149,776.139404296875,44.1431579589844,70.2334365844727,41.2926216125488,1064,"2",643.327697753906,15,289,277,83,7,2968,"14"
"P5035",41.6124363387897,22.8915501573257,2.27000149276011,1.4134813734502,24.6500223914017,0.725304905770757,3.2,-0.321163152854097,767.703918457031,43.8393211364746,61.901439666748,33.5592498779297,1163,"1",566.207824707031,10,290,277,77,0,1622,"14"
"P5046",41.5732563026831,22.9494352545834,5.12423920321393,1.24469723756165,25.3386759290258,1.4285980820578,2.79,0.356693601205144,784.590209960938,44.2873268127441,62.9027633666992,34.5950202941895,907,"2",549.361572265625,19,288,278,82,0,2528,"3"
"P5050",41.5087182261546,22.9295295283092,2.09562614903684,1.42702770648553,19.3369283173309,0.723672759083181,3.45,-0.32341597899139,717.217712402344,42.1461601257324,86.728645324707,47.0715370178223,1414,"1",774.201782226562,12,287,278,71,0,-1485,"3"
"P5058",41.8922440863595,22.3525260248202,0.937890512464904,1.52420990357691,0,0.428862602270948,4.57,-0.846618685779622,784.234375,44.9288291931152,46.3825531005859,28.9436798095703,310,"1",439.871429443359,1,293,280,106,288,7675,"9"
"P5068",41.9361658795268,21.5544009950153,1.79,1.4509458867217,0,0.779157941169553,4.35,-0.249541505049077,765.203674316406,44.5560493469238,57.980411529541,35.3474464416504,224,"1",530.675964355469,0,295,281,100,295,8076,"9"
"P5069",41.94540717905,21.5611506070278,2.19,1.419252292216,0,0.932448755985909,4.26,-0.0699410823404756,765.203430175781,44.5652351379395,57.2677803039551,33.110408782959,225,"1",517.078491210938,0,294,281,108,397,7936,"9"
"P5070",41.9490271734389,21.5573709637728,2.75,1.377027645031,0,1.13604780715058,4.13,0.127555403172775,765.071594238281,44.5687446594238,57.9897766113281,32.6242408752441,225,"1",519.442749023438,0,294,281,108,399,8175,"9"
"P5071",41.9629431867944,21.5710280227761,2.23,1.41615446154332,0,0.947407334772481,4.25,-0.0540261465206807,765.10205078125,44.5799102783203,57.8370971679688,31.7450752258301,225,"1",515.086303710938,0,293,280,133,485,7809,"9"
"P5072",41.9201945185236,21.6209199282537,3.64,1.31475588126557,0,1.435713422342,3.95,0.361661884095763,765.848999023438,44.56298828125,53.7494468688965,32.909797668457,220,"1",500.076019287109,0,293,280,107,390,6895,"20"
"P5073",41.9182243651698,21.6272299899874,6.46,1.15137447890388,0,2.23136374011572,3.46,0.80261294120881,765.917419433594,44.5653114318848,53.2429542541504,32.2368621826172,221,"1",493.703430175781,0,294,280,109,373,6736,"20"
"P5074",41.9502235872189,21.6207649921936,3.96,1.29373073917339,0,1.53695211813799,3.88,0.429801311265726,765.534240722656,44.5884437561035,54.305908203125,30.536828994751,227,"1",500.400787353516,1,294,280,107,462,6858,"12"
"P5076",42.0119037891049,21.5263601247977,4.2,1.27841235451201,4,1.54636758401773,3.68,0.43590868646887,764.298217773438,44.598575592041,60.0470542907715,28.9573287963867,230,"4",502.459442138672,1,295,281,99,395,8353,"15"
"P5078",42.020046751035,21.4868099030596,3.5,1.32417550059494,57,0.597865238518613,1.71,-0.514389904075258,763.772644042969,44.5847053527832,66.1972885131836,29.151388168335,284,"4",538.233581542969,4,296,282,115,11,7780,"18"
"P5082",42.0315909098448,21.5193971099814,1.97,1.43652138294306,0,0.848984137319346,4.31,-0.163714776803705,764.034545898438,44.6072540283203,61.3840866088867,27.8584041595459,241,"4",498.305725097656,2,296,281,94,277,8284,"15"
"P5083",42.0316400831313,21.530303019837,2.06,1.42940922292556,0,0.883374899767997,4.29,-0.124005593435965,764.118225097656,44.6112785339355,60.2070198059082,27.653923034668,233,"1",493.150115966797,1,296,281,95,289,8361,"15"
"P5085",42.0075800040309,21.5791171651485,10.5,0.986609658430315,0,3.10782042405549,2.98,1.13392165221823,764.562683105469,44.6158447265625,57.8785514831543,27.9931755065918,245,"1",502.56982421875,3,295,281,99,54,5153,"9"
"P5087",41.9629084155682,21.6277042455829,1.88,1.44370006348475,0,0.814246835805398,4.33,-0.205491720856804,765.463256835938,44.5956573486328,54.1804885864258,30.0148963928223,237,"1",504.21728515625,2,295,280,105,316,6584,"12"
"P5088",41.9577299589952,21.6179668448532,1.73,1.45581404692124,1,0.748011815448602,4.32,-0.290336505078135,765.398742675781,44.5925369262695,54.9118881225586,30.155668258667,227,"1",499.508148193359,0,294,280,105,477,6970,"20"
"P5090",41.8847877892961,21.5038436527055,2.36,1.40617457720415,76,0.238937184158528,1.01,-1.43155458938449,766.213806152344,44.5296325683594,75.2800064086914,48.439266204834,623,"2",712.811889648438,10,290,281,69,3,4350,"12"
"P5102",41.8117898635995,22.3336696342475,2.1,1.42626945375857,4,0.862607765633183,4.11,-0.147795192220019,783.901000976562,44.8044128417969,68.7186584472656,43.3921241760254,584,"1",624.34912109375,7,294,281,86,2,6080,"17"
"P5104",41.6930297234409,22.8433847042003,2.54177209882276,1.39705600090556,9.14631862272434,0.967863712667353,3.81,-0.0326639943167981,788.257873535156,44.605354309082,64.1704788208008,39.1240234375,1001,"3",610.630676269531,11,291,279,87,0,5650,"14"
"P5117",41.3349487859611,20.9503239129877,11.4631275826446,0.957301342015213,23.9845041322314,2.50250631092883,2.2,0.917292754053741,633.109558105469,39.9291038513184,136.706558227539,46.8319854736328,1853,"1",1049.03002929688,10,285,276,65,0,-4060,"14"
"P5119",41.309536666906,21.4026290988192,1.38652291105121,1.66276599734609,0,0.691638945311182,4.99,-0.368691214856805,763.726440429688,44.0016822814941,70.9547653198242,29.5070705413818,597,"1",572.405395507812,0,294,279,101,492,6428,"20"
"P5120",41.3031614417494,21.4025421165908,1.76120317251405,1.71621352690168,0,0.906780212487232,5.15,-0.0978551818404541,763.636779785156,43.9938659667969,70.4986343383789,29.4271011352539,596,"1",569.515686035156,1,294,279,102,491,6416,"20"
"P5121",41.3204542313459,21.4118101431324,2.20741801090413,1.64992910560165,2.00900493095684,1.07067407785556,4.85,0.068288429424418,763.964904785156,44.012939453125,71.1755294799805,29.7492332458496,599,"2",577.482971191406,0,294,279,101,497,6480,"9"
"P5122",41.3275298285907,21.4124519948791,1.81888299124904,1.78983858269686,7.98396942434749,0.898676482572611,4.94,-0.106832172933698,764.048278808594,44.0206642150879,71.5734710693359,29.9140224456787,600,"1",580.220703125,0,294,279,101,498,6489,"9"
"P5123",41.4815508142308,22.1521629079712,2.43,1.40085612169867,1,1.01101187159115,4.16,0.0109516823938738,782.580444335938,44.4261436462402,49.7502708435059,26.3045330047607,112,"1",448.998016357422,1,295,282,101,366,7137,"9"
"P5124",41.4638826390876,22.1540885992658,2.4,1.40313074509584,1,1.00015159510431,4.17,0.000151583614935601,782.643493652344,44.402759552002,55.3160972595215,30.5311412811279,120,"4",491.873809814453,2,296,282,97,236,6697,"2"
"P5125",41.4626083105902,22.1732428184087,2.43,1.40085612169867,1,1.01101187159115,4.16,0.0109516823938738,783.365173339844,44.4154434204102,52.3176116943359,28.1833534240723,107,"1",466.648864746094,0,295,282,100,398,6874,"9"
"P5126",41.4249436838125,22.1949723395554,0.71,1.54336747530595,1,0.325449899517767,4.58,-1.12254674771239,784.418884277344,44.4011001586914,56.3377456665039,30.8669471740723,103,"1",491.815093994141,0,295,282,97,199,6828,"9"
"P5127",41.4355705259896,22.2017483062837,2.31,1.40999712069396,10,0.879415204176823,3.81,-0.128498133123089,784.849060058594,44.4172744750977,50.6889801025391,26.8229026794434,108,"1",446.689117431641,1,295,282,100,392,6848,"12"
"P5130",41.4226883052609,22.2446260312438,1.71,1.45744349273911,9,0.680378345715396,3.98,-0.385106244781996,786.189025878906,44.4270248413086,48.9858551025391,24.4583969116211,134,"1",442.306854248047,10,295,283,92,17,6908,"12"
"P5131",41.1890016777514,22.1470902118559,10.11,0.999684497014333,18,2.48627532514447,2.48,0.910785737215401,655.519104003906,40.3560981750488,86.1957550048828,44.0934219360352,1521,"2",758.182922363281,9,284,278,76,48,-1615,"3"
"P5136",41.9771615772243,21.8985949068489,2.87331460674157,1.3680891033961,1.00491573033708,1.1674342995448,4.06,0.154808434497617,768.327331542969,44.6907196044922,62.1886978149414,32.4566459655762,487,"1",527.6513671875,13,293,281,85,30,3222,"12"
"P5137",41.9514856193983,21.8533524532424,3.23782164718169,1.3420261186532,1.81517797568971,1.27991020694333,3.95,0.246789924645315,767.89013671875,44.65234375,57.5138130187988,29.575496673584,420,"1",479.356536865234,7,295,280,91,33,2570,"17"
"P5143",41.9779241096911,21.9525438042041,2.57448634474113,1.39008869793544,2.85059764475311,1.04302445938442,4.05,0.0421246267354432,769.9013671875,44.7281532287598,55.2664985656738,31.7470417022705,473,"1",506.885162353516,4,295,280,93,97,5309,"17"
"P5149",41.9615294662251,22.0245363338614,4.2591272864895,1.27384953941871,6.27839546120829,1.52545613454173,3.58,0.422293469954037,773.094909667969,44.7888793945312,63.7763252258301,36.2959175109863,623,"1",601.547058105469,3,295,279,94,196,2682,"18"
"P5150",41.9875744999299,22.038892975671,4.2,1.27841235451201,20,1.28863965334811,3.07,0.253587129674916,773.874145507812,44.8410034179688,63.3442535400391,38.5630302429199,671,"2",599.747131347656,8,294,279,89,42,2020,"18"
"P5151",41.9761754811063,22.0527528861491,2.52,1.39407445025215,14,0.906371444575937,3.6,-0.0983060739835667,774.916198730469,44.8566284179688,65.8894119262695,40.5202674865723,744,"1",632.979309082031,3,294,279,94,1,1151,"18"
"P5158",41.9190430704049,22.0362615784491,2.24989238584347,1.41446472325088,7.71773364043597,0.881035429213008,3.92,-0.126657439083826,772.995788574219,44.7260818481445,51.7704277038574,28.1727352142334,428,"1",474.395538330078,4,297,281,96,131,3372,"4"
"P5161",41.9088180428429,22.0663748990682,2.31581638392569,1.40994559934938,7.80337508784812,0.903114377272201,3.9,-0.101906069940465,773.740051269531,44.730583190918,54.3093566894531,29.4548511505127,482,"1",492.424560546875,10,296,280,90,1,2622,"4"
"P5164",41.8951315969541,22.0127248291891,1.7564882648963,1.45366234880859,0.00588628403707743,0.765957167972587,4.36,-0.266629027289804,772.595153808594,44.6874084472656,56.9921760559082,29.7560863494873,366,"1",502.923553466797,4,296,280,103,67,3562,"16"
"P5165",41.9050261388897,22.0046128801267,2.96681779607901,1.36147278824465,1.90414120910343,1.18869864940586,4.01,0.17285913680952,772.234191894531,44.6897392272949,57.4383125305176,30.1385478973389,401,"1",517.040649414062,3,296,280,112,54,3608,"4"
"P5167",41.8902160551054,21.9878479653605,3.39953431372549,1.33109155460594,8.9485294117647,1.2360486835347,3.64,0.211919746232869,771.829895019531,44.671012878418,57.8137245178223,31.2016925811768,432,"1",533.303039550781,10,296,281,92,0,3599,"9"
"P5168",41.8767393750308,21.9749421864198,3.13500248598287,1.34922819001761,3.17655379180357,1.22864123583913,3.92,0.205908872459018,771.675842285156,44.6484985351562,55.6451263427734,29.5150279998779,341,"1",494.679840087891,3,296,281,109,30,2325,"9"
"P5169",41.9298529949895,21.9664903308979,2.88312862582379,1.36642685750637,1.18788376979418,1.1678360113287,4.05,0.155152473289183,770.867065429688,44.6908950805664,55.2756233215332,29.5673751831055,402,"1",501.639038085938,3,296,280,98,13,4932,"4"
"P5170",41.9149482452184,21.9452538582178,1.2721875,1.49397436680429,4.02364864864865,0.547242427287848,4.3,-0.602863380431238,770.680725097656,44.6673316955566,53.6640281677246,29.7877216339111,389,"1",487.787414550781,2,296,280,102,0,4767,"18"
"P5172",41.9067054078075,21.9258831620386,2.31792801905393,1.40921497621273,0.0190740202807737,0.979750749961499,4.23,-0.0204570764405823,770.163146972656,44.6565628051758,52.0726356506348,29.4988193511963,318,"1",456.884826660156,6,296,280,109,385,5559,"18"
"P5175",41.9199499062763,21.878948550713,1.80649312249248,1.45026301658225,3.56054283861802,0.757982356080652,4.2,-0.277095170549132,768.855529785156,44.6364517211914,58.2444038391113,33.6535263061523,376,"1",512.311401367188,9,295,280,91,21,4659,"18"
"P5178",41.8898750179024,21.8516884179732,0.97,1.52016528962123,3,0.429097056301384,4.42,-0.846072147177417,768.524841308594,44.5910301208496,71.5605697631836,38.2202644348145,593,"1",619.078369140625,10,293,281,80,10,2005,"17"
"P5179",41.8635832810804,21.8443772649801,2.02070024955549,1.43261896923722,2.83888499252442,0.84381324338664,4.18,-0.169824084479486,768.246948242188,44.5540008544922,68.9471664428711,33.0217552185059,529,"1",586.971313476562,7,295,281,91,83,1953,"18"
"P5184",41.8220165927183,21.8400030239784,2.5322414875804,1.39288351334875,14.0969652989998,0.90897027034039,3.59,-0.0954428912356685,768.658142089844,44.5183563232422,67.0269241333008,31.2861194610596,471,"1",579.252258300781,1,296,281,98,15,1777,"12"
"P5186",41.8489218953571,21.9485562285095,2.44554915876022,1.39971617727258,19.3343613579574,0.828373525184045,3.39,-0.188291108947693,771.289245605469,44.6113586425781,58.6424331665039,34.6848678588867,314,"1",524.91748046875,5,296,281,104,87,2524,"18"
"P5187",41.8347514500085,21.8979123582624,3.06617352063435,1.35416607121456,15.9648467774486,1.04676913377066,3.42,0.0457084049673038,769.924987792969,44.563175201416,64.885498046875,33.1936721801758,419,"1",560.526916503906,4,296,281,107,64,1683,"18"
"P5189",41.806557657709,21.8557106799296,0.997196793395223,1.52165127167888,30.0966302766786,0.31821113522463,3.19,-1.14504016927016,769.187133789062,44.5207328796387,65.3571395874023,30.1466217041016,426,"1",547.223999023438,4,296,281,100,11,1429,"12"
"P5194",41.7790767108327,21.9964855504926,2.1,1.42626945375857,1,0.88956425830922,4.24,-0.117023533553266,773.482543945312,44.5676002502441,58.7406234741211,37.4407043457031,277,"3",560.442016601562,8,295,282,97,47,2506,"16"
"P5199",41.7675253742927,22.0440304913119,2.76655848237948,1.37570647302388,3.77886523598802,1.0986449531497,3.97,0.0940775596671549,774.654174804688,44.57568359375,69.5686340332031,41.6650733947754,414,"1",651.680053710938,8,295,281,81,8,1506,"17"
"P5208",41.9663361936104,22.1375004730597,3.96675026123302,1.29615177338004,5.75496342737722,1.45368550300314,3.67,0.37410205791857,776.121887207031,44.8620223999023,59.432445526123,34.0795631408691,661,"1",558.785583496094,7,295,280,87,0,1316,"18"
"P5212",41.9936244898496,22.1840075793684,2.23089119887118,1.41618556822336,0.990587037201572,0.938417924974236,4.21,-0.0635598801903561,776.448974609375,44.8949203491211,50.9518966674805,29.3651275634766,523,"4",463.132781982422,7,295,280,89,183,5881,"18"
"P5217",41.9351328388197,22.1443617908556,2.76937587980142,1.37559223605512,1,1.13143099181503,4.09,0.123483195999185,776.232971191406,44.8158569335938,52.747142791748,30.9448509216309,429,"1",463.719207763672,9,295,280,97,10,3505,"18"
"P5227",41.8892034031781,22.0879312629759,4.18,1.27967441181297,14,1.38005207267558,3.3,0.322121232280095,774.777404785156,44.7206726074219,56.1124725341797,29.8245983123779,437,"1",507.344604492188,16,296,281,94,4,2422,"4"
"P5229",41.8754181961982,22.0955281892408,2.03876077586207,1.43122665647965,2.95313724529781,0.849527498202654,4.17,-0.163074968526292,775.085266113281,44.7159690856934,57.5950622558594,30.490177154541,494,"1",528.369567871094,13,296,281,86,2,1868,"18"
"P5231",41.8669007943767,22.1335315514336,3.78,1.3054716901203,4,1.42118870073257,3.76,0.351493634621286,776.221740722656,44.728141784668,58.4068603515625,31.010913848877,499,"1",525.641967773438,16,296,281,92,18,2211,"18"
"P5234",41.8755201665436,22.1558509414185,4.66859375,1.24894187178192,5.03402326839827,1.6611834829172,3.56,0.507530289862764,777.184753417969,44.7606887817383,67.854133605957,42.8689422607422,614,"1",658.947814941406,9,295,280,91,2,1797,"18"
"P5236",41.8882072583038,22.1709007708852,3.98,1.29243963220173,5,1.46601427480642,3.69,0.382547340665633,777.406066894531,44.7733001708984,64.1804962158203,39.9147109985352,464,"1",601.641479492188,13,295,280,97,93,3818,"18"
"P5244",41.8842515691295,22.1921913253353,2.40503554972006,1.40265974929302,2.11719374862862,0.990607248451156,4.12,-0.00943714162162285,778.069885253906,44.7878684997559,60.0616874694824,36.700553894043,444,"1",559.243591308594,17,296,280,101,0,4474,"18"
"P5246",41.8888780002351,22.2391149389161,1.82353240069875,1.44958348573641,3.92316186937136,0.761897719770916,4.18,-0.27194295832703,780.077209472656,44.8313064575195,50.5723152160645,28.8276252746582,326,"1",456.960144042969,4,295,280,108,115,6367,"18"
"P5247",41.8904997926482,22.2103103862792,4.41839427624667,1.26843658234649,1.01106965260676,1.66433640371969,3.77,0.509426487663212,779.087341308594,44.8218803405762,50.6657943725586,29.7685070037842,333,"2",452.885345458984,2,295,280,107,297,6689,"9"
"P5249",41.9040064202238,22.2330798117955,2.65434595366835,1.38290254728394,0.748502366924992,1.09296794729684,4.12,0.0888968833269275,779.500305175781,44.8409080505371,53.895637512207,29.0752086639404,387,"1",480.156188964844,5,296,280,108,92,6383,"2"
"P5251",41.9390520952204,22.2201761122461,4.52,1.25857051997659,16,1.43356216507414,3.17,0.360162371340417,778.619995117188,44.8648872375488,55.4024963378906,32.1379051208496,451,"1",517.835144042969,8,295,280,91,0,6429,"16"
"P5252",41.9429432934104,22.2343484216131,3.79959265526768,1.30697959902389,5.42840503664176,1.4089248087422,3.71,0.342826866511883,778.724487304688,44.8775405883789,60.3505935668945,35.2304916381836,529,"1",556.7333984375,16,295,280,86,88,6782,"16"
